Unit ID,Unit name,Unit name local script,Fuel type,Unit type,Country,"Subnational unit (province, state)",Latitude,Longitude,Location accuracy,Status,Status year,Discovery year,Production start year,Operator,Owner,Parent,Basin,Concession / block,Project or complex,Government unit ID,Wiki URL,Wiki URL local
OG0016664,Pembroke - Whiting,,oil and gas,asset,United States,North Dakota,47.71819806,-103.2458962,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Pembroke_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016665,Banks - Whiting,,oil and gas,asset,United States,North Dakota,48.08936485,-103.1804575,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Banks_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016666,Epping - Whiting,,oil and gas,asset,United States,North Dakota,48.228532,-103.4211816,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Epping_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016667,Bell - Whiting,,oil and gas,asset,United States,North Dakota,46.92948058,-103.1855948,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Bell_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016668,East Fork - Whiting,,oil and gas,asset,United States,North Dakota,48.32943934,-103.5328635,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/East_Fork_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016669,Sand Creek - Whiting,,oil and gas,asset,United States,North Dakota,48.08286899,-103.0778796,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Sand_Creek_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016670,Poe - Whiting,,oil and gas,asset,United States,North Dakota,47.93754887,-103.3965552,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Poe_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016671,Stockyard Creek - Whiting,,oil and gas,asset,United States,North Dakota,48.19746172,-103.4084706,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Stockyard_Creek_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016672,Glass Bluff - Whiting,,oil and gas,asset,United States,North Dakota,47.92663175,-103.8447237,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Glass_Bluff_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016673,Tyrone - Whiting,,oil and gas,asset,United States,North Dakota,48.33198343,-103.6441357,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Tyrone_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016674,Twin Valley - Whiting,,oil and gas,asset,United States,North Dakota,48.02159381,-103.0904555,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Twin_Valley_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016675,Foreman Butte - Whiting,,oil and gas,asset,United States,North Dakota,47.82229328,-103.7362979,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Foreman_Butte_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016676,Park - Whiting,,oil and gas,asset,United States,North Dakota,46.94153575,-103.2683552,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Park_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016677,Elk - Whiting,,gas,asset,United States,North Dakota,47.95910679,-103.7191458,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Elk_-_Whiting_Gas_Asset_(North_Dakota,_United_States)",
OG0016678,Alger - Whiting,,oil and gas,asset,United States,North Dakota,48.24059162,-102.5723275,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Alger_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016679,Pleasant Hill - Whiting,,oil and gas,asset,United States,North Dakota,47.7183441,-103.3761031,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Pleasant_Hill_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016680,Dore - Whiting,,oil and gas,asset,United States,North Dakota,47.8951136,-103.992815,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Dore_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016681,Robinson Lake - Whiting,,oil and gas,asset,United States,North Dakota,48.22316788,-102.5799656,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Robinson_Lake_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016682,Dollar Joe - Whiting,,oil and gas,asset,United States,North Dakota,48.31489572,-103.0835019,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Dollar_Joe_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016683,Big Bend - Whiting,,oil and gas,asset,United States,North Dakota,48.01643869,-102.3423445,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Big_Bend_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016684,Zenith - Whiting,,oil and gas,asset,United States,North Dakota,46.87856663,-103.1379076,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Zenith_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016685,Lonesome - Whiting,,oil and gas,asset,United States,North Dakota,47.89675271,-103.6674882,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Lonesome_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016686,Parshall - Whiting,,gas,asset,United States,North Dakota,48.10386881,-102.2087866,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Parshall_-_Whiting_Gas_Asset_(North_Dakota,_United_States)",
OG0016687,Bully - Whiting,,oil and gas,asset,United States,North Dakota,47.67162699,-103.2966463,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Bully_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016688,Springbrook - Whiting,,oil and gas,asset,United States,North Dakota,48.22582934,-103.5910192,exact,operating,2020,,,Whiting Oil & Gas Corporation,,,,,,,"https://www.gem.wiki/Springbrook_-_Whiting_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016689,Garden Island Bay - Whiting,,oil and gas,asset,United States,Louisiana,29.07484204,-89.16974745,exact,operating,2020,,,Whitney Oil & Gas,,,,,,4016_W216,"https://www.gem.wiki/Garden_Island_Bay_-_Whiting_Oil_and_Gas_Asset_(Louisiana,_United_States)",
OG0016690,South Pass Block 24 - Whiting,,oil and gas,asset,United States,Louisiana,29.04078997,-89.28189045,exact,operating,2020,,,Whitney Oil & Gas,,,,,,8453_W216,"https://www.gem.wiki/South_Pass_Block_24_-_Whiting_Oil_and_Gas_Asset_(Louisiana,_United_States)",
OG0016691,Lake Hatch - Whiting,,oil and gas,asset,United States,Louisiana,29.5386345,-90.85853993,exact,operating,2020,,,Whitney Oil & Gas,,,,,,5343_W216,"https://www.gem.wiki/Lake_Hatch_-_Whiting_Oil_and_Gas_Asset_(Louisiana,_United_States)",
OG0016692,Giddings (Eagleford) - Wildhorse,,oil and gas,asset,United States,Texas,30.53466477,-96.60862541,approximate,operating,2019,,,Wildhorse Resources,,,,,,34733610_923453,"https://www.gem.wiki/Giddings_(Eagleford)_-_Wildhorse_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016693,Giddings (Austin Chalk-3) - Wildhorse,,oil and gas,asset,United States,Texas,30.41239723,-96.66324017,exact,operating,2019,,,Wildhorse Resources,,,,,,34733500_923453,"https://www.gem.wiki/Giddings_(Austin_Chalk-3)_-_Wildhorse_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016694,Aguila Vado (Eagleford) - Wildhorse,,oil and gas,asset,United States,Texas,30.66369915,-96.41377498,approximate,operating,2019,,,Wildhorse Resources,,,,,,00870500_923453,"https://www.gem.wiki/Aguila_Vado_(Eagleford)_-_Wildhorse_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016695,"Giddings (Austin Chalk, Gas) - Wildhorse",,oil and gas,asset,United States,Texas,30.26345962,-96.50393139,approximate,operating,2019,,,Wildhorse Resources,,,,,,34773550_923453,"https://www.gem.wiki/Giddings_(Austin_Chalk,_Gas)_-_Wildhorse_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016696,"Madisonville, W. (Woodbine A) - Wildhorse",,oil and gas,asset,United States,Texas,30.84688193,-96.19710727,approximate,operating,2019,,,Wildhorse Resources,,,,,,56599500_923453,"https://www.gem.wiki/Madisonville,_W._(Woodbine_A)_-_Wildhorse_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016697,"Janelle, SE (Tubb) - Williams",,oil and gas,asset,United States,Texas,31.55211299,-102.8276529,exact,operating,2019,,,Williams Oil Company,,,,,,45680500_925440,"https://www.gem.wiki/Janelle,_SE_(Tubb)_-_Williams_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016698,Will O. (Ellenburger) - Willo,,gas,asset,United States,Texas,30.276692,-101.4503992,approximate,operating,2019,,,Willo Oil & Gas Exploration,,,,,,97474500_927659,"https://www.gem.wiki/Will_O._(Ellenburger)_-_Willo_Gas_Asset_(Texas,_United_States)",
OG0016699,Roberts Co. (St. Louis) - Winright,,oil and gas,asset,United States,Texas,35.8596641,-100.757004,exact,operating,2019,,,Winright Resources Operating,,,,,,77304500_932471,"https://www.gem.wiki/Roberts_Co._(St._Louis)_-_Winright_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016700,Platang (San Andres) - Wishbone Texas,,oil and gas,asset,United States,Texas,33.16542688,-102.9509339,approximate,operating,2019,,,Wishbone Texas Operating Co.,,,,,,71823666_933935,"https://www.gem.wiki/Platang_(San_Andres)_-_Wishbone_Texas_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016703,Halliday (Woodbine) - Woodbine,,oil and gas,asset,United States,Texas,31.06971649,-95.88712358,exact,operating,2019,,,Woodbine Production Corporation,,,,,,38274666_937875,"https://www.gem.wiki/Halliday_(Woodbine)_-_Woodbine_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016704,Phantom (Wolfcamp) - WPX Energy Permian,,oil and gas,asset,United States,Texas,31.79776571,-103.5533722,exact,operating,2019,,,WPX Energy Permian,,,,,,71052900_942623,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_WPX_Energy_Permian_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016705,Sandbar (Bone Spring) - WPX Energy Permian,,oil and gas,asset,United States,Texas,31.9595624,-103.8339038,exact,operating,2019,,,WPX Energy Permian,,,,,,80544500_942623,"https://www.gem.wiki/Sandbar_(Bone_Spring)_-_WPX_Energy_Permian_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016706,Red Bluff (Consolidated) - WPX Energy Permian,,oil and gas,asset,United States,Texas,31.9828796,-103.8771989,exact,operating,2019,,,WPX Energy Permian,,,,,,75161450_942623,"https://www.gem.wiki/Red_Bluff_(Consolidated)_-_WPX_Energy_Permian_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016707,Haley (Lwr. Wolfcamp-Penn Cons.) - WPX Energy Permian,,oil and gas,asset,United States,Texas,31.76480507,-103.3976193,exact,operating,2019,,,WPX Energy Permian,,,,,,38118300_942623,"https://www.gem.wiki/Haley_(Lwr._Wolfcamp-Penn_Cons.)_-_WPX_Energy_Permian_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016708,Eddy County - WPX Energy Permian,,oil and gas,asset,United States,New Mexico,32.11995645,-103.7966992,exact,operating,2020,,,WPX Energy Permian,,,,,,,"https://www.gem.wiki/Eddy_County_-_WPX_Energy_Permian_Oil_and_Gas_Asset_(New_Mexico,_United_States)",
OG0016709,Mandaree - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.71890091,-102.5856882,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Mandaree_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016710,Squaw Creek - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.71466455,-102.7117093,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Squaw_Creek_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016711,Spotted Horn - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.77957077,-102.6774471,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Spotted_Horn_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016712,Reunion Bay - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.79337758,-102.5919172,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Reunion_Bay_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016713,Van Hook - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.83024229,-102.4256106,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Van_Hook_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016714,Eagle Nest - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.66326211,-102.7223204,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Eagle_Nest_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016715,Heart Butte - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.66723547,-102.4189875,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Heart_Butte_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016716,South Fork - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.65632621,-102.49562,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/South_Fork_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016717,Antelope - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.86262565,-102.7508578,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Antelope_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016718,Wolf Bay - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.53238845,-102.400581,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Wolf_Bay_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016719,Moccasin Creek - WPX Energy Williston,,oil and gas,asset,United States,North Dakota,47.59147297,-102.4709514,exact,operating,2020,,,WPX Energy Williston,,,,,,,"https://www.gem.wiki/Moccasin_Creek_-_WPX_Energy_Williston_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016720,Piceance Creek - XTO,,oil and gas,asset,United States,Colorado,39.89530304,-108.2429562,exact,operating,2020,,,XTO Energy,,,,,,68800_100264,"https://www.gem.wiki/Piceance_Creek_-_XTO_Oil_and_Gas_Asset_(Colorado,_United_States)",
OG0016721,Butler County - XTO,,oil and gas,asset,United States,Pennsylvania,40.83471007,-79.88334408,exact,operating,2020,,,XTO Energy,,,,,,OGO-38958,"https://www.gem.wiki/Butler_County_-_XTO_Oil_and_Gas_Asset_(Pennsylvania,_United_States)",
OG0016722,Siverston - XTO,,oil and gas,asset,United States,North Dakota,47.81377661,-103.1669123,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Siverston_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016723,Bear Creek - XTO,,oil and gas,asset,United States,North Dakota,47.59020099,-102.8858539,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Bear_Creek_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016724,Heart Butte - XTO,,oil and gas,asset,United States,North Dakota,47.68802577,-102.3750886,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Heart_Butte_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016725,North Fork - XTO,,oil and gas,asset,United States,North Dakota,47.74090819,-103.091927,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/North_Fork_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016726,Lost Bridge - XTO,,oil and gas,asset,United States,North Dakota,47.6429636,-102.9412865,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Lost_Bridge_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016727,West Capa - XTO,,oil and gas,asset,United States,North Dakota,48.1999593,-103.0794626,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/West_Capa_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016728,Bear Den - XTO,,oil and gas,asset,United States,North Dakota,47.70566449,-102.9192997,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Bear_Den_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016729,Grinnell - XTO,,oil and gas,asset,United States,North Dakota,48.14550469,-103.0567268,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Grinnell_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016730,Tobacco Garden - XTO,,oil and gas,asset,United States,North Dakota,47.86471573,-103.3635253,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Tobacco_Garden_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016731,Antelope - XTO,,oil and gas,asset,United States,North Dakota,48.02255158,-102.7391873,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Antelope_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016732,Hofflund - XTO,,gas,asset,United States,North Dakota,48.16993816,-102.9050873,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Hofflund_-_XTO_Gas_Asset_(North_Dakota,_United_States)",
OG0016733,Haystack Butte - XTO,,oil and gas,asset,United States,North Dakota,47.64466128,-103.0645088,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Haystack_Butte_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016734,Capa - XTO,,oil and gas,asset,United States,North Dakota,48.23123321,-102.885058,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Capa_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016735,Charlson - XTO,,oil and gas,asset,United States,North Dakota,48.06643485,-102.8983159,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Charlson_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016736,Garden - XTO,,oil and gas,asset,United States,North Dakota,47.92225779,-103.2190429,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Garden_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016737,Sand Creek - XTO,,oil and gas,asset,United States,North Dakota,48.06633648,-103.0728111,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Sand_Creek_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016738,Cedar Coulee - XTO,,oil and gas,asset,United States,North Dakota,47.57802682,-102.9243111,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Cedar_Coulee_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016739,Blue Buttes - XTO,,oil and gas,asset,United States,North Dakota,47.79548242,-102.8570247,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Blue_Buttes_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016740,Murphy Creek - XTO,,oil and gas,asset,United States,North Dakota,47.34091844,-102.7995225,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Murphy_Creek_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016741,Midway - XTO,,oil and gas,asset,United States,North Dakota,48.42594129,-103.0061224,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Midway_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016742,North Tobacco Garden - XTO,,oil and gas,asset,United States,North Dakota,47.90917506,-103.3412573,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/North_Tobacco_Garden_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016743,Lindahl - XTO,,oil and gas,asset,United States,North Dakota,48.53761691,-102.9308499,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Lindahl_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016744,Corral Creek - XTO,,oil and gas,asset,United States,North Dakota,47.54691823,-102.852508,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Corral_Creek_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016745,Dollar Joe - XTO,,oil and gas,asset,United States,North Dakota,48.26631785,-103.0688018,exact,operating,2020,,,XTO Energy,,,,,,,"https://www.gem.wiki/Dollar_Joe_-_XTO_Oil_and_Gas_Asset_(North_Dakota,_United_States)",
OG0016746,Spraberry (Trend Area) District 8 - XTO,,oil and gas,asset,United States,Texas,31.95561624,-101.9370344,exact,operating,2019,,,XTO Energy,,,,,,85280300_945936,"https://www.gem.wiki/Spraberry_(Trend_Area)_District_8_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016747,Carthage (Haynesville Shale) - XTO,,oil and gas,asset,United States,Texas,31.73489542,-94.19055633,exact,operating,2019,,,XTO Energy,,,,,,16032300_945936,"https://www.gem.wiki/Carthage_(Haynesville_Shale)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016748,"Newark, East (Barnett Shale) - XTO",,oil and gas,asset,United States,Texas,32.72842984,-97.39193235,exact,operating,2019,,,XTO Energy,,,,,,65280200_945936,"https://www.gem.wiki/Newark,_East_(Barnett_Shale)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016749,Spraberry (Trend Area) R 40 EXC District 8 - XTO,,oil and gas,asset,United States,Texas,31.72704957,-101.9320713,exact,operating,2019,,,XTO Energy,,,,,,85280301_945936,"https://www.gem.wiki/Spraberry_(Trend_Area)_R_40_EXC_District_8_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016750,Hawkins - XTO,,oil and gas,asset,United States,Texas,32.60840442,-95.19831443,exact,operating,2019,,,XTO Energy,,,,,,39724001_945936,"https://www.gem.wiki/Hawkins_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016751,Phantom (Wolfcamp) - XTO,,oil and gas,asset,United States,Texas,31.87853099,-103.6150412,exact,operating,2019,,,XTO Energy,,,,,,71052900_945936,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016752,Spraberry (Trend Area) R 40 EXC District 7C - XTO,,oil and gas,asset,United States,Texas,31.59306783,-101.8393821,exact,operating,2019,,,XTO Energy,,,,,,85279201_945936,"https://www.gem.wiki/Spraberry_(Trend_Area)_R_40_EXC_District_7C_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016753,Eagleville (Eagle Ford-1) - XTO,,oil and gas,asset,United States,Texas,28.64486161,-98.4806224,exact,operating,2019,,,XTO Energy,,,,,,27135700_945936,"https://www.gem.wiki/Eagleville_(Eagle_Ford-1)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016754,Bear Grass (Cotton Valley Cons) - XTO,,oil and gas,asset,United States,Texas,31.42747877,-96.22044981,exact,operating,2019,,,XTO Energy,,,,,,06476300_945936,"https://www.gem.wiki/Bear_Grass_(Cotton_Valley_Cons)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016755,Fullerton - XTO,,oil and gas,asset,United States,Texas,32.41958878,-102.802898,exact,operating,2019,,,XTO Energy,,,,,,33230001_945936,"https://www.gem.wiki/Fullerton_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016756,Spraberry (Trend Area) District 7C - XTO,,oil and gas,asset,United States,Texas,31.53644954,-102.0501902,exact,operating,2019,,,XTO Energy,,,,,,85279200_945936,"https://www.gem.wiki/Spraberry_(Trend_Area)_District_7C_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016757,Farrar (Cotton Valley Lime) - XTO,,oil and gas,asset,United States,Texas,31.43405342,-96.28874574,exact,operating,2019,,,XTO Energy,,,,,,30321300_945936,"https://www.gem.wiki/Farrar_(Cotton_Valley_Lime)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016758,Bald Prairie (CV Consolidated) - XTO,,oil and gas,asset,United States,Texas,31.17344934,-96.4696015,exact,operating,2019,,,XTO Energy,,,,,,05189550_945936,"https://www.gem.wiki/Bald_Prairie_(CV_Consolidated)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016759,Wolfbone (Trend Area) - XTO,,oil and gas,asset,United States,Texas,31.22393451,-103.1391071,exact,operating,2019,,,XTO Energy,,,,,,98359800_945936,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016760,Means - XTO,,oil and gas,asset,United States,Texas,32.436626,-102.5421129,exact,operating,2019,,,XTO Energy,,,,,,60137001_945936,"https://www.gem.wiki/Means_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016761,Wasson - XTO,,oil and gas,asset,United States,Texas,33.01017093,-102.8275108,exact,operating,2019,,,XTO Energy,,,,,,95397001_945936,"https://www.gem.wiki/Wasson_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016762,Carthage (Cotton Valley) - XTO,,oil and gas,asset,United States,Texas,32.13174809,-94.3315218,exact,operating,2019,,,XTO Energy,,,,,,16032174_945936,"https://www.gem.wiki/Carthage_(Cotton_Valley)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016763,Goldsmith (Clear Fork) - XTO,,oil and gas,asset,United States,Texas,31.93282827,-102.6253314,exact,operating,2019,,,XTO Energy,,,,,,35652062_945936,"https://www.gem.wiki/Goldsmith_(Clear_Fork)_-_XTO_Oil_and_Gas_Asset_(Texas,_United_States)",
OG0016764,Brown-Bassett (Ellenburger) - XTO,,gas,asset,United States,Texas,30.35140517,-101.7797728,exact,operating,2019,,,XTO Energy,,,,,,12390375_945936,"https://www.gem.wiki/Brown-Bassett_(Ellenburger)_-_XTO_Gas_Asset_(Texas,_United_States)",
